Tenure,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
2,1,8,4,1,3,2,1,1,2,0,1,3,189,0
23,3,15,5,1,3,5,3,1,5,1,1,0,293,0
9,1,16,2,1,1,3,3,1,3,0,2,2,121,0
9,1,12,4,1,1,2,5,1,4,1,1,2,156,0
15,1,15,6,1,4,5,1,2,9,0,1,1,296,0
8,1,34,4,1,1,2,3,1,2,0,6,8,134,0
7,1,16,1,1,4,2,3,1,2,0,7,7,151,0
13,3,20,4,0,3,2,5,1,2,0,1,2,146,0
16,1,33,1,1,1,4,4,1,6,0,1,2,149,0
8,1,13,4,1,4,3,1,1,2,0,1,1,127,0
19,3,7,4,1,1,1,5,2,2,0,1,12,276,0
0,1,14,0,1,3,3,4,1,2,1,1,0,124,1
0,1,32,6,0,4,3,3,1,2,1,1,3,128,0
23,1,26,3,1,3,1,3,1,3,1,12,3,212,0
5,1,11,6,0,1,3,1,1,4,0,1,2,133,0
17,1,13,3,0,3,5,1,1,1,1,1,10,290,0
9,1,13,0,1,4,3,4,1,2,0,1,1,121,0
18,1,11,3,0,5,2,5,2,2,1,1,4,158,0
18,3,32,5,1,4,2,5,1,2,0,4,5,144,0
4,3,8,6,1,3,2,5,2,8,0,1,3,153,0
9,1,18,4,0,3,2,3,1,10,1,1,1,147,0
7,1,16,4,1,1,2,1,1,2,0,7,2,147,0
22,1,31,4,0,3,3,5,1,2,0,1,4,132,0
12,1,16,3,1,3,2,5,1,3,0,7,7,154,0
0,1,25,6,1,4,4,5,1,2,0,1,7,141,0
8,1,24,4,1,1,2,5,1,2,0,1,10,152,0
1,1,33,3,0,5,2,5,1,1,0,1,0,149,0
0,1,11,0,1,3,3,1,2,2,0,2,2,131,0
9,3,9,3,0,3,4,1,2,2,1,1,0,116,1
20,2,32,4,0,3,5,3,1,4,0,1,0,297,0
12,1,9,0,1,4,2,3,1,1,0,1,7,131,0
13,1,21,4,0,4,0,3,1,2,0,14,12,204,0
8,1,14,4,0,3,2,3,1,2,0,2,9,141,0
10,1,25,4,1,3,2,3,1,4,0,1,2,158,0
12,1,10,3,0,3,2,3,2,1,0,3,8,150,0
18,1,8,6,0,4,2,1,1,2,0,3,9,158,0
11,1,8,3,0,4,0,3,1,4,1,1,2,178,0
0,3,16,3,1,4,0,5,1,10,0,6,0,203,1
10,1,16,3,0,3,4,4,1,2,0,7,7,139,0
13,1,22,4,0,3,0,1,2,7,1,3,3,179,0
17,2,7,6,1,3,2,1,1,5,1,1,2,157,0
21,1,10,3,1,4,1,1,1,3,0,2,2,252,0
0,3,21,3,1,5,2,1,1,7,1,2,2,154,1
0,1,8,1,0,3,4,1,2,2,1,1,3,138,0
0,1,14,3,0,1,3,3,1,8,0,1,2,135,0
0,1,14,0,1,3,3,1,2,3,0,1,2,126,0
9,1,13,4,1,3,3,5,2,4,1,1,3,122,1
2,3,16,3,1,4,2,3,2,10,0,1,4,159,0
9,1,11,4,0,3,0,5,1,5,0,1,2,180,0
0,1,8,4,1,1,2,3,1,2,0,1,7,152,0
12,1,18,3,1,3,2,4,1,5,0,1,0,153,0
22,1,28,6,0,3,1,4,1,4,0,1,2,264,0
23,1,23,4,0,4,0,5,1,6,0,2,11,233,0
0,3,8,0,0,3,3,3,2,2,0,2,2,128,0
7,1,9,4,0,3,2,4,1,2,0,7,9,154,0
9,1,13,4,1,3,3,4,2,3,0,1,3,120,0
22,1,12,4,0,4,1,3,1,3,1,2,12,240,0
9,1,7,3,0,4,2,3,1,1,0,1,2,144,0
9,1,9,4,1,1,2,5,1,7,0,1,4,168,0
27,1,28,3,0,3,1,3,1,4,0,4,7,274,0
16,1,21,4,1,4,1,3,1,2,0,6,11,276,0
0,3,18,6,1,3,2,1,2,4,1,6,7,146,1
11,1,7,4,1,3,2,1,1,8,0,2,9,147,0
2,3,11,3,1,4,2,4,1,2,1,1,9,142,0
6,3,8,3,1,3,2,1,1,2,0,1,4,155,0
5,1,8,3,1,3,2,4,1,1,0,1,6,155,0
4,3,11,4,0,3,2,1,1,2,0,1,2,155,0
22,1,14,0,0,3,3,5,1,5,1,2,2,126,0
11,1,14,0,0,4,3,4,2,2,0,3,3,124,0
20,3,8,4,0,1,1,4,1,7,0,2,2,260,0
22,1,7,4,1,3,1,3,2,5,0,2,0,254,0
14,3,29,4,1,3,0,3,2,4,1,1,2,171,0
0,3,15,4,1,3,3,5,2,2,0,1,2,127,0
6,3,22,4,0,3,2,1,1,2,1,1,2,154,0
9,1,32,4,1,3,2,3,1,7,0,1,2,153,0
17,2,7,4,0,3,3,1,1,5,1,2,2,132,0
0,1,14,3,1,4,4,3,2,2,1,1,2,140,1
11,1,10,0,0,3,3,3,1,8,0,1,0,133,0
26,1,30,3,1,1,0,1,1,4,0,1,2,170,0
11,3,14,0,0,3,3,3,1,3,1,7,7,127,1
9,1,8,4,1,3,4,4,2,2,0,1,0,114,1
0,1,14,0,1,3,3,1,2,2,0,5,7,126,0
28,1,28,1,1,4,3,4,1,6,0,1,2,135,0
7,1,11,3,1,4,2,1,1,2,0,4,13,140,0
30,1,7,3,1,5,0,1,1,4,0,1,0,209,0
9,1,27,0,1,1,3,4,1,2,0,2,13,120,0
10,3,7,3,1,5,2,1,1,2,0,1,3,195,0
7,1,25,4,0,4,3,1,1,2,0,8,7,129,0
9,3,13,4,1,3,3,1,1,2,1,1,2,123,1
17,1,8,4,0,1,0,1,1,2,1,6,7,179,0
8,1,8,3,1,4,4,1,2,1,1,1,4,149,0
16,3,8,3,1,3,2,1,1,2,1,8,8,178,0
0,1,15,3,1,1,4,3,1,2,0,1,4,144,0
14,3,12,5,1,3,0,3,2,2,0,8,7,192,0
2,1,15,0,0,3,3,3,1,10,0,1,2,130,0
9,3,8,4,0,3,2,1,2,4,0,6,7,145,0
18,1,7,4,1,4,0,3,1,4,0,14,4,207,0
9,2,28,6,1,5,4,3,1,2,0,1,0,116,1
10,3,15,4,1,5,1,3,1,8,0,14,3,229,1
9,1,23,0,1,5,3,3,1,2,0,1,2,123,0
18,1,34,2,0,4,1,4,2,2,0,8,6,267,0
5,1,16,4,1,3,3,3,1,7,0,1,3,134,0
4,1,8,4,1,3,3,3,1,2,0,1,3,135,0
14,2,10,6,1,5,2,4,1,7,0,1,2,164,0
13,1,14,4,0,3,2,5,1,3,1,1,0,165,0
0,1,35,3,1,3,4,5,1,2,0,1,2,139,0
19,1,19,4,1,3,2,4,2,7,0,1,9,156,0
8,1,33,4,1,3,2,3,1,3,0,1,7,169,0
3,1,22,4,1,3,3,1,1,2,0,1,8,129,0
20,3,8,5,1,3,2,4,1,8,0,1,0,150,0
19,3,8,4,1,3,0,1,1,5,1,1,3,204,0
0,3,19,5,1,4,2,5,1,6,1,2,2,161,1
0,3,7,4,1,5,2,4,2,7,0,1,0,167,1
0,1,10,0,0,3,3,4,2,2,0,1,2,133,0
4,1,30,1,0,3,2,1,2,3,0,1,4,152,0
12,1,7,4,1,3,2,1,1,2,1,5,8,165,0
5,3,25,4,1,5,0,3,1,4,0,1,2,196,0
13,3,13,3,1,3,5,4,2,2,0,12,8,298,0
18,2,10,4,0,5,0,3,1,5,0,1,3,198,0
3,1,8,1,0,4,4,5,2,1,0,1,7,150,0
9,2,16,0,1,3,3,1,1,1,0,2,1,121,0
9,2,14,6,0,4,3,1,1,7,0,1,2,122,1
4,3,11,1,1,3,2,3,1,2,0,1,2,183,0
0,1,14,0,0,3,3,1,2,2,0,1,4,134,0
0,3,15,5,0,5,3,4,2,2,0,2,2,128,1
2,1,7,4,1,1,2,3,2,9,1,1,2,163,0
3,3,21,5,1,4,0,5,1,3,0,1,7,171,0
7,1,8,0,1,1,3,1,1,1,1,1,2,129,0
6,3,8,5,0,3,2,4,2,9,0,1,7,151,0
22,3,17,5,0,3,2,1,2,4,0,1,4,145,0
0,3,22,4,0,3,0,5,2,3,1,1,0,186,1
11,1,14,0,0,4,3,4,1,5,0,1,5,125,0
0,3,22,5,1,3,0,3,1,3,0,1,0,182,1
9,1,10,2,0,4,3,5,1,2,0,1,0,121,0
3,1,22,4,1,1,2,3,1,4,0,1,7,153,0
5,1,11,1,1,3,3,4,2,3,0,1,7,127,0
11,1,24,3,1,5,2,1,1,4,1,1,0,158,0
6,1,14,1,1,4,3,3,1,10,1,1,0,124,1
15,1,18,0,1,3,3,4,1,9,0,1,4,128,0
28,1,8,3,1,4,5,5,1,9,0,1,0,290,0
6,1,10,1,1,3,2,4,1,6,0,1,7,131,0
9,1,15,4,1,3,3,5,1,2,0,1,4,123,0
7,3,16,4,1,3,2,3,1,2,1,1,7,140,0
26,1,7,3,0,4,1,3,1,5,1,1,3,230,0
16,2,8,4,1,3,3,1,2,1,0,1,8,135,0
7,3,9,4,0,5,2,1,2,6,0,2,2,160,0
0,3,13,5,1,3,3,4,2,2,0,1,0,127,1
11,1,12,6,0,4,4,3,1,2,0,1,4,137,0
0,1,14,0,0,3,3,5,1,2,1,1,0,124,1
4,3,35,5,0,4,2,1,1,2,0,5,7,155,0
24,1,9,2,0,3,0,3,1,3,0,2,3,231,0
10,3,15,5,1,4,2,4,1,2,0,1,3,142,0
19,1,8,3,1,3,5,1,1,8,1,2,2,293,0
9,1,16,4,1,3,0,5,1,8,1,5,7,183,0
7,1,14,0,1,3,3,4,1,2,1,2,3,123,1
10,2,14,6,1,3,2,4,1,3,0,4,7,141,0
0,3,33,4,1,3,2,1,2,2,1,7,7,158,1
6,1,14,4,1,1,3,5,1,7,0,7,6,131,0
9,1,7,4,1,3,3,1,1,2,0,1,3,120,0
12,1,16,3,1,3,0,3,2,8,0,2,2,235,0
19,3,32,4,1,4,2,4,2,9,0,2,2,180,0
13,1,8,4,0,3,3,5,1,5,0,1,2,134,0
15,1,19,3,1,1,2,5,1,6,0,1,0,155,0
8,1,8,3,1,3,2,1,1,3,0,1,7,158,0
11,2,14,6,1,3,3,4,1,6,0,3,8,126,0
0,1,15,4,1,3,2,5,1,5,0,1,7,153,1
0,1,16,3,1,3,2,5,2,2,0,1,8,142,1
12,3,26,4,1,3,2,1,1,3,0,2,2,141,0
16,1,14,4,1,3,3,3,2,5,0,1,2,124,0
14,1,11,4,1,1,2,4,2,4,0,1,2,169,0
14,3,10,5,0,3,0,3,1,1,1,13,5,204,0
3,1,16,3,0,3,0,3,2,10,0,1,2,197,0
9,2,26,0,0,3,3,4,1,1,1,1,4,121,1
9,1,27,3,0,3,2,4,1,5,0,3,7,189,1
13,1,7,4,0,3,2,1,1,5,0,1,3,165,0
7,3,14,1,1,1,2,3,1,2,0,4,8,168,0
30,3,8,3,1,3,1,4,1,5,0,14,14,263,0
8,1,29,0,1,5,3,3,1,1,0,1,3,127,0
20,1,10,4,0,4,0,4,1,9,1,14,10,203,0
13,1,18,4,0,3,2,5,1,3,0,7,7,144,0
27,1,13,3,0,3,2,1,1,5,0,1,7,169,0
4,3,13,5,0,3,0,5,1,3,0,2,2,196,0
1,1,7,3,0,3,4,5,1,2,0,1,2,136,0
11,3,8,5,0,5,2,1,1,3,1,1,3,154,0
0,3,16,3,1,3,2,1,2,2,0,1,2,147,0
30,1,21,4,1,3,1,3,1,3,1,2,2,258,0
9,1,20,3,0,3,4,3,2,2,0,1,0,115,0
0,2,24,6,1,1,3,5,1,1,0,1,0,130,1
0,2,14,6,1,4,3,5,1,5,1,2,0,123,1
18,3,8,4,0,3,2,3,1,5,0,5,7,152,0
9,1,8,6,0,3,2,4,1,5,1,1,0,170,0
16,3,8,4,1,3,2,1,1,2,0,7,7,157,0
0,1,14,4,0,3,3,1,2,1,1,1,2,124,0
2,1,26,3,1,3,4,1,1,2,0,3,10,138,0
5,3,16,5,1,3,2,1,2,9,0,1,0,146,0
15,1,16,1,1,3,3,3,1,4,0,3,3,129,0
9,1,15,4,0,3,3,3,2,5,0,2,0,121,0
19,1,8,4,1,3,0,1,1,4,0,4,7,186,0
1,2,7,4,1,3,3,1,1,2,0,2,2,127,0
2,1,35,4,1,5,2,3,1,9,0,1,6,164,0
15,1,14,4,1,3,4,3,2,5,0,1,0,140,0
0,3,8,5,1,4,2,4,2,8,1,2,2,199,1
19,3,9,2,0,1,1,5,1,3,0,2,8,232,0
0,3,29,3,0,4,2,3,1,2,0,5,8,135,0
2,2,12,0,1,4,3,4,1,2,0,1,0,128,0
16,1,12,3,0,4,5,3,1,8,0,6,14,294,0
21,1,16,4,1,4,5,4,1,5,0,12,9,297,0
0,1,14,4,1,4,3,1,2,2,1,1,0,124,1
9,3,16,4,0,3,0,4,1,6,0,1,7,173,1
0,1,21,4,0,4,4,5,1,1,0,7,3,148,0
12,1,25,6,1,3,2,1,1,9,0,2,2,139,0
28,1,8,1,1,4,3,1,1,9,0,1,4,127,0
1,3,9,0,0,3,3,4,1,2,0,1,0,129,0
0,3,15,3,1,3,4,1,2,2,0,1,0,111,1
0,1,14,4,1,3,3,4,2,2,1,1,0,125,1
9,3,16,1,0,4,2,3,1,2,1,1,7,157,0
4,1,26,4,1,3,2,3,1,2,0,1,2,142,0
7,3,10,4,1,3,0,1,1,3,1,1,0,197,0
9,1,13,4,1,3,3,5,2,4,0,1,2,121,0
10,1,13,3,1,3,2,5,1,6,1,1,4,143,0
8,1,22,6,0,4,2,4,1,1,1,1,2,148,0
18,1,31,4,0,4,2,1,1,1,0,3,8,159,0
9,2,8,6,1,4,2,1,2,2,0,1,8,139,0
13,1,7,4,1,3,1,5,1,3,0,11,16,268,0
0,1,7,4,0,4,3,3,1,2,1,1,0,129,0
0,3,8,3,0,1,2,3,2,1,0,1,7,165,0
21,1,28,3,0,3,1,1,1,4,0,4,7,272,0
17,1,7,4,1,1,2,5,1,3,0,2,2,150,0
9,1,22,1,1,5,3,5,1,2,1,3,0,123,1
19,1,14,4,1,3,3,1,2,2,0,1,0,126,1
9,3,23,5,1,4,2,4,1,3,0,1,3,155,0
14,3,14,5,0,3,2,4,1,6,0,1,4,144,0
15,1,12,3,1,3,0,5,1,10,0,2,7,233,0
4,3,16,3,0,3,2,1,1,3,1,1,4,166,0
7,3,9,3,0,4,2,1,1,4,1,1,1,181,0
4,1,10,3,0,1,4,3,1,9,0,2,2,140,0
0,1,14,6,1,1,3,1,1,1,0,7,7,125,0
18,1,7,3,1,3,2,3,2,5,0,1,3,154,0
6,3,16,5,1,3,2,3,2,2,0,1,9,155,0
1,3,7,4,1,4,2,1,1,2,1,1,7,168,0
0,3,30,2,1,1,4,5,2,2,0,1,0,111,1
12,3,27,4,0,5,2,3,1,7,0,1,2,157,0
9,1,8,1,1,3,3,4,1,2,0,1,2,122,0
7,1,28,6,1,4,2,1,1,2,1,6,11,157,0
0,3,19,5,0,3,2,3,2,4,1,2,2,199,1
20,1,20,1,1,3,2,4,1,9,0,1,7,155,0
29,3,17,5,0,4,2,5,1,5,0,1,0,154,0
12,1,15,3,1,3,2,5,1,2,0,7,9,152,0
9,1,14,0,0,4,2,4,1,2,1,1,7,121,0
60,3,27,4,0,3,1,1,1,5,1,1,0,279,0
0,1,14,4,0,1,3,3,2,4,1,1,3,124,1
11,1,15,4,1,3,4,1,1,3,0,1,3,148,0
22,1,8,4,1,3,5,1,1,4,0,4,3,292,0
15,3,18,5,1,3,2,1,1,4,1,1,0,151,0
0,2,28,6,0,4,3,4,1,2,0,1,0,129,1
8,3,24,3,1,3,2,5,1,1,0,1,4,156,0
9,1,22,0,1,3,3,3,2,2,0,1,4,121,0
4,1,9,0,1,3,3,5,1,2,1,2,3,131,0
9,1,15,4,1,1,3,4,1,2,0,1,2,128,0
7,3,7,5,1,3,0,1,2,2,0,2,1,199,0
7,3,19,3,1,3,0,3,1,2,0,1,1,186,0
0,1,7,0,1,3,3,5,2,1,0,7,6,129,0
2,1,7,4,1,3,2,5,1,1,0,1,2,154,0
5,1,21,3,0,3,2,1,1,6,0,1,2,167,0
4,1,7,4,1,5,2,5,1,2,0,8,7,150,0
0,1,14,1,1,4,3,1,1,6,0,1,3,124,1
11,3,7,4,1,4,3,5,2,5,0,1,0,129,0
8,3,13,4,0,3,2,1,1,2,1,1,9,152,0
0,3,15,5,1,3,2,1,2,2,0,1,7,141,0
5,1,11,4,1,4,2,1,2,9,0,1,0,197,0
0,3,32,5,1,3,2,1,1,2,1,1,8,156,1
16,3,30,4,1,3,0,5,2,7,1,2,2,204,1
27,1,15,4,0,3,2,3,1,4,0,2,3,129,0
6,1,13,4,1,3,2,3,1,2,0,2,8,160,0
16,1,17,4,1,3,0,3,1,2,0,1,9,175,0
11,2,7,6,1,3,3,4,1,1,1,1,2,130,0
28,2,32,6,1,1,5,4,1,5,1,1,4,296,0
4,1,8,3,0,5,4,1,1,2,1,1,0,111,0
12,3,21,5,1,3,1,5,2,1,0,2,10,233,0
15,1,29,4,1,4,2,3,2,2,0,3,7,143,0
4,1,16,3,0,3,0,3,1,5,0,4,3,210,0
27,1,16,3,0,3,2,5,2,7,1,1,4,144,0
0,1,7,4,1,4,2,3,2,2,0,1,2,146,0
0,1,14,6,1,3,3,1,2,2,0,1,4,126,0
13,1,17,1,0,3,2,3,1,2,0,9,4,163,0
13,3,8,5,0,3,2,4,1,4,0,5,10,157,0
9,2,8,6,0,3,3,4,1,5,0,1,2,122,0
3,1,7,3,1,3,4,4,1,2,0,1,7,137,0
0,1,8,6,1,3,4,3,1,7,1,1,2,140,0
20,1,31,3,1,3,0,3,2,3,0,12,11,186,0
9,1,7,0,1,4,3,3,1,2,0,1,0,120,0
11,3,7,4,1,3,2,4,1,1,0,5,8,144,0
4,3,8,4,1,3,3,3,1,1,0,1,2,131,0
11,1,12,4,1,4,2,3,1,3,0,7,7,153,0
15,1,24,4,1,3,2,5,1,7,1,1,2,154,0
14,1,7,4,1,3,3,1,1,4,0,1,0,128,0
20,1,7,3,0,3,0,4,1,1,0,5,3,220,0
8,1,17,0,1,3,3,3,1,8,1,2,2,127,0
0,1,7,4,1,3,3,3,2,1,0,1,2,134,0
8,1,15,3,1,3,2,3,2,2,0,1,8,151,0
6,1,21,3,0,3,2,1,1,1,1,8,1,149,0
5,1,35,4,0,4,3,4,2,2,0,4,1,128,0
13,1,14,4,1,3,3,1,1,9,0,1,0,124,0
9,3,7,0,1,4,3,4,1,1,0,2,2,123,0
12,1,30,4,1,3,2,1,2,8,0,1,7,141,0
11,1,16,3,0,5,0,3,1,4,0,2,11,232,0
5,3,7,5,0,3,0,1,1,2,0,5,7,204,0
10,1,16,4,0,1,0,1,1,2,1,2,8,237,0
0,3,14,6,0,3,2,3,1,1,1,1,4,149,0
25,3,35,4,1,3,3,1,1,3,0,1,0,135,0
17,1,14,0,1,3,3,1,2,7,1,1,2,124,0
0,3,14,0,1,3,3,5,2,2,1,1,2,124,0
12,1,15,4,1,3,5,1,2,3,0,1,3,294,0
9,3,15,5,1,3,4,5,1,2,0,1,0,118,1
9,3,9,3,0,4,0,1,1,1,0,3,4,176,0
9,1,10,4,0,3,2,4,1,8,0,1,2,151,0
29,1,7,4,1,3,2,3,1,2,0,1,9,163,0
0,1,7,3,1,3,4,1,1,10,1,2,2,148,1
15,1,8,4,1,3,5,3,1,6,0,4,14,289,0
19,1,14,1,1,3,3,3,1,9,0,9,8,123,1
14,1,34,4,0,4,1,4,1,1,0,2,10,236,0
7,3,34,5,0,4,2,3,1,2,0,1,7,167,0
9,3,21,5,1,5,2,1,1,2,0,11,11,154,0
14,3,9,4,1,4,2,4,1,3,0,1,4,189,0
5,1,14,1,1,3,3,5,2,2,0,1,2,124,0
8,2,32,4,0,3,0,1,2,2,1,1,7,188,0
11,3,16,4,0,3,2,1,1,2,0,1,9,153,0
13,3,7,4,1,3,2,3,1,8,0,1,1,167,1
9,3,17,5,0,4,2,1,1,5,0,1,0,167,0
18,3,26,4,0,3,2,3,2,9,0,1,1,149,0
13,1,8,4,1,4,3,3,2,3,0,2,2,128,0
8,1,24,4,1,3,2,3,1,2,1,1,2,157,0
9,1,8,0,0,3,3,3,1,3,0,1,2,120,0
8,1,7,4,0,5,3,1,1,2,0,1,1,130,0
2,1,19,6,1,4,2,4,1,5,1,1,3,140,0
2,1,34,3,0,4,4,5,2,2,0,1,4,138,0
13,3,34,5,1,4,0,5,1,5,1,2,0,209,1
12,3,30,5,0,4,1,1,1,1,0,9,3,220,0
4,1,11,3,1,3,2,5,2,1,0,1,7,199,0
0,3,11,6,0,4,3,3,2,1,0,1,0,130,0
9,1,14,0,1,1,2,1,1,5,0,1,3,126,0
12,1,12,3,1,4,0,5,1,5,0,1,7,200,0
0,1,10,4,1,1,2,4,1,2,1,1,3,161,0
22,3,8,3,1,4,2,4,1,3,0,1,8,154,0
7,1,14,3,1,1,2,3,1,3,0,1,2,144,0
5,3,7,4,0,4,2,2,2,10,1,2,6,185,1
1,1,9,6,1,5,4,3,2,8,1,2,1,146,1
1,1,31,4,1,5,4,3,2,7,1,2,4,145,1
1,3,16,4,1,5,2,5,2,9,0,2,4,159,1
1,1,13,3,1,4,4,5,2,4,0,2,4,155,1
1,1,23,4,0,6,4,5,2,3,1,7,8,164,1
3,3,12,1,1,4,2,2,0,5,0,2,1,146,1
1,1,7,3,1,4,4,2,0,4,1,3,1,148,1
14,3,10,5,1,5,4,3,0,3,1,2,3,152,1
1,1,32,4,1,6,4,3,2,3,0,2,2,148,1
5,1,19,2,0,4,5,3,0,3,0,16,9,320,1
12,1,7,4,1,5,0,3,2,11,1,2,1,179,1
1,1,12,1,1,4,4,3,2,3,1,3,3,159,1
1,1,16,3,1,5,4,3,0,2,1,2,1,159,1
10,3,16,3,1,5,0,2,2,3,0,5,3,221,1
1,2,13,6,1,4,4,5,1,6,1,2,3,146,1
1,1,13,4,0,5,4,2,2,3,1,2,1,154,1
1,3,12,5,1,5,2,3,2,3,1,2,4,182,1
1,1,14,4,1,6,2,3,2,3,1,2,7,186,1
20,1,21,4,0,4,4,4,0,11,1,5,4,175,1
1,3,13,4,1,6,2,3,0,6,1,8,8,187,1
21,1,30,3,0,4,0,2,0,3,0,16,3,228,1
1,3,29,5,1,4,4,3,2,3,1,2,1,142,1
1,3,27,4,0,6,2,3,0,5,1,3,3,171,1
15,1,15,4,1,6,0,2,2,4,0,2,4,232,1
1,1,16,3,0,4,4,5,2,9,0,2,5,167,1
9,3,7,5,1,4,0,4,0,3,0,2,7,198,0
27,3,13,5,1,4,2,3,0,4,1,5,6,148,0
19,1,16,4,1,4,2,4,1,10,0,2,16,148,0
6,3,15,5,0,4,0,2,2,3,0,4,3,215,0
3,1,7,1,1,4,2,3,0,3,0,2,10,168,0
1,1,14,3,1,5,2,3,0,4,0,2,1,186,0
31,1,16,3,0,5,4,4,0,6,1,2,1,158,0
14,3,11,5,1,5,0,2,0,9,0,2,12,234,0
8,3,9,5,0,4,4,3,0,8,0,2,3,147,0
1,1,26,3,1,4,4,2,0,3,0,3,3,148,0
1,1,16,3,1,4,4,4,1,8,0,3,3,145,0
2,1,28,3,1,4,4,2,0,3,0,2,3,152,0
31,1,31,4,1,3,0,2,1,5,1,2,3,219,0
1,1,10,3,1,5,4,3,1,3,1,2,2,151,0
24,1,18,4,0,4,5,4,2,5,0,5,5,324,0
15,1,21,4,1,4,4,3,1,6,0,2,9,150,0
4,3,12,4,0,4,0,2,0,4,0,8,3,219,0
12,3,7,4,0,5,2,2,2,6,0,2,3,212,0
6,1,13,4,1,4,4,3,2,5,0,2,5,155,0
1,1,24,1,1,4,4,4,0,2,1,2,2,156,0
1,3,7,1,0,6,4,5,2,2,0,2,1,148,1
10,1,10,3,1,4,4,4,2,6,0,8,3,146,0
4,1,16,3,1,4,2,5,1,3,0,7,11,156,0
19,3,11,4,0,4,2,5,1,6,1,2,4,175,0
30,1,15,4,0,4,4,5,1,6,1,3,3,168,0
7,1,9,4,1,4,4,2,2,2,0,2,3,150,0
1,1,9,4,1,5,4,2,2,3,0,2,1,136,1
20,3,7,5,0,4,0,5,1,3,0,16,3,230,0
12,1,16,4,0,4,4,2,2,3,0,3,2,148,0
5,1,19,3,0,4,4,2,0,10,1,2,3,164,0
8,1,34,3,0,4,4,4,2,4,0,2,3,148,0
5,3,27,5,0,4,4,4,2,3,1,2,3,156,1
24,1,7,3,1,5,4,3,0,4,0,2,3,162,0
27,1,20,3,0,3,2,5,1,3,0,2,4,170,0
7,1,21,3,0,4,4,4,0,3,0,2,7,153,0
14,1,11,3,0,4,5,3,0,3,0,10,10,315,0
29,1,21,3,1,3,5,4,2,10,0,3,16,312,0
8,1,9,4,1,5,2,3,0,3,0,2,3,220,0
25,1,10,3,0,4,1,4,2,5,0,2,1,262,0
26,1,7,4,1,5,5,3,0,2,0,12,10,325,0
1,1,16,3,0,4,4,4,2,3,0,2,4,148,0
1,1,30,4,1,5,2,3,0,5,1,2,2,184,1
17,1,14,3,1,3,4,2,1,6,0,3,3,146,0
19,1,9,3,1,5,1,2,0,11,0,12,9,293,0
11,1,28,4,1,3,4,5,0,3,1,2,8,161,0
9,1,9,3,0,4,2,4,2,7,0,2,3,169,0
16,1,28,3,0,4,2,3,1,4,0,2,3,178,0
12,1,9,4,1,4,2,3,0,11,0,2,1,191,0
12,1,36,1,1,4,2,2,0,5,0,2,8,188,0
1,1,7,1,1,5,2,5,0,7,0,3,1,168,0
23,1,25,4,1,4,2,2,1,3,1,2,8,193,0
8,1,17,3,1,4,4,3,1,3,1,3,1,163,0
14,1,26,3,1,4,2,2,0,10,1,4,8,152,0
2,1,36,3,1,4,2,5,0,9,1,2,1,192,1
1,3,34,5,0,4,0,2,0,3,0,2,10,201,1
1,1,12,4,1,3,4,4,1,3,1,3,3,148,0
10,1,25,3,0,4,4,2,2,3,0,2,8,147,0
14,1,16,4,1,5,2,2,0,11,0,2,3,174,0
20,1,7,3,1,4,0,5,1,9,0,2,3,219,0
1,3,11,3,1,6,0,2,0,3,0,10,3,229,1
4,1,7,4,1,5,0,3,2,3,0,6,3,210,0
1,3,27,4,0,4,2,3,2,3,0,2,3,225,0
25,1,15,4,1,5,0,4,0,7,0,2,8,250,0
1,1,10,1,0,4,4,5,2,7,1,2,5,152,1
15,3,13,4,0,4,0,2,2,5,1,2,1,261,0
1,3,33,5,0,5,2,5,2,7,0,2,2,192,1
1,1,7,1,1,4,4,3,2,2,0,2,6,146,1
19,3,13,3,0,5,0,2,2,8,0,13,3,214,0
28,3,10,5,0,4,2,5,0,4,0,2,6,184,0
10,1,12,4,1,4,2,4,2,10,0,4,8,184,0
7,1,11,3,0,5,4,4,0,8,0,2,2,151,0
11,1,18,6,1,4,0,2,1,3,1,2,8,247,0
12,3,10,4,1,4,0,3,1,2,0,6,3,231,0
5,1,7,3,1,6,2,3,0,2,0,2,5,168,0
31,1,10,4,1,5,4,2,0,5,0,2,1,147,0
11,3,11,5,1,4,4,2,1,6,0,6,9,25,0
3,3,7,3,0,4,0,2,0,3,0,5,2,204,0
9,3,7,5,0,4,0,3,2,3,0,2,3,213,0
1,1,25,3,1,5,4,2,2,3,1,2,2,149,1
26,1,9,4,0,5,4,2,2,9,0,3,3,157,0
16,1,11,2,1,4,5,2,0,3,0,12,16,317,0
31,2,13,3,1,4,4,3,0,10,0,3,3,148,0
24,3,7,3,0,4,5,2,1,5,0,2,7,320,0
1,1,21,3,1,4,4,2,0,7,1,2,5,149,1
17,3,23,5,0,4,1,2,0,7,1,2,10,286,0
1,1,9,4,0,4,4,5,0,9,0,2,8,152,1
26,3,9,4,1,5,5,3,2,3,1,16,13,316,0
6,3,11,4,0,4,4,4,0,4,0,2,3,164,0
1,1,7,4,1,5,4,3,2,2,1,2,3,162,1
13,1,7,3,0,4,4,3,1,9,0,2,3,147,0
6,3,33,5,1,4,2,2,0,2,0,3,3,170,0
